         ca_county          | d_year | web_q1_q2_increase | store_q1_q2_increase | web_q2_q3_increase | store_q2_q3_increase 
 Unicoi County              |   2000 |  0.852650544575713 |   0.8384841448542796 | 1.8541295611745447 |   1.8140112422023222
 Union County               |   2000 | 1.0397891314898846 |   0.9508547248679784 | 1.9008737281209698 |   1.8672663981046451
 Utah County                |   2000 | 0.9667677361476041 |    0.881459632485599 | 2.2513232992426295 |   1.8056520452659088
 Venango County             |   2000 | 1.1811159868459167 |   0.8739808396310896 |  2.021893443814485 |   1.8082973938690827
 Vernon Parish              |   2000 | 0.9520030371823562 |   0.9457039862898552 |  1.955613193085674 |   1.6534030710477128
 Wabash County              |   2000 |  0.999288260664655 |    0.927169672840082 |  1.978308591993509 |    1.904198653372066
 Wake County                |   2000 | 1.1846655038695313 |   0.9428406305980102 |  1.827392434192807 |    1.802010435283316
 Waller County              |   2000 | 1.1870372736985428 |   1.0559007660534248 | 1.7677095713581514 |    1.554031347307751
 Wasatch County             |   2000 |  1.098968491104593 |    1.060551603294189 | 1.8482189950074117 |   1.8016093361672212
 Washoe County              |   2000 | 1.0532736222899288 |    1.001428111906556 | 1.7491797793639343 |   1.6747038202635214
 Waynesboro city            |   2000 | 0.9520989508976923 |   0.9021835002363908 | 1.8530713342630092 |   1.7587911288827116
 Webster Parish             |   2000 | 1.0132479167256845 |   0.9730167049278782 |  2.159040714522644 |    1.882380139915951
 West Baton Rouge Parish    |   2000 | 0.9919510465388972 |   0.8643490219583257 |  2.133325583414932 |   2.1263012601905364
 Wetzel County              |   2000 | 1.4608295012327468 |    0.961418640570558 | 1.8916864446094688 |   1.8109139172642286
 Whitfield County           |   2000 |  1.394038958749695 |    1.017534002680945 | 1.7896150142130371 |    1.785435222621376
 Wilcox County              |   2000 |    1.0620967628383 |   0.8538066695188259 | 1.9390303153877324 |   1.8309875249676846
 Will County                |   2000 | 0.9812488897422816 |   0.9553413426700194 | 1.7498797724192037 |    1.523778615882574
 Williamsburg city          |   2000 | 1.0644782349007589 |   0.9934625432845533 | 1.9329773424200147 |   1.8907953341405126
 Williamson County          |   2000 | 0.8918375426813847 |   0.8836576767819326 | 2.1001436496489787 |   1.9383699259341796
 Wilson County              |   2000 | 0.9562787885065935 |   0.9220948014166773 | 1.8696803655995335 |     1.86260913960106
 Winkler County             |   2000 |   0.97011782523284 |   0.9434305849156642 | 1.9831009048456323 |   1.8553314530291112
 Worcester County           |   2000 | 1.0415389500155268 |   0.9060660608493903 | 1.9426211392855406 |   1.8755215619697516
 Worth County               |   2000 | 1.0645516583913377 |   0.8318109950064608 | 2.1304203055197557 |   1.8343011219192105
 Wyoming County             |   2000 | 1.0380473301266446 |    0.950618505333922 |   1.85683861984081 |    1.816464297497715
 Yakima County              |   2000 |  1.161400086746011 |   0.9010661842573922 | 1.9956380778464247 |   1.9580319154157448
 Yankton County             |   2000 |  1.002449422713087 |   0.9517260499369461 | 1.8984987184833835 |   1.7898410231813107
(275 rows)

