         ca_county          | d_year | web_q1_q2_increase | store_q1_q2_increase | web_q2_q3_increase | store_q2_q3_increase 
 Unicoi County              |   2000 | 0.8526505445757132 |     0.83848414485428 | 1.8541295611745432 |    1.814011242202329
 Union County               |   2000 |  1.039789131489885 |   0.9508547248679778 |  1.900873728120968 |   1.8672663981046314
 Utah County                |   2000 | 0.9667677361476049 |   0.8814596324855997 |  2.251323299242626 |    1.805652045265913
 Venango County             |   2000 |  1.181115986845916 |   0.8739808396310909 |  2.021893443814489 |   1.8082973938690765
 Vernon Parish              |   2000 |  0.952003037182356 |   0.9457039862898542 | 1.9556131930856735 |   1.6534030710477143
 Wabash County              |   2000 | 0.9992882606646549 |   0.9271696728400821 | 1.9783085919935097 |   1.9041986533720607
 Wake County                |   2000 |   1.18466550386953 |   0.9428406305980105 | 1.8273924341928092 |   1.8020104352833102
 Waller County              |   2000 | 1.1870372736985426 |    1.055900766053426 | 1.7677095713581548 |    1.554031347307745
 Wasatch County             |   2000 | 1.0989684911045925 |   1.0605516032941904 |  1.848218995007414 |   1.8016093361672163
 Washoe County              |   2000 | 1.0532736222899282 |   1.0014281119065562 | 1.7491797793639348 |   1.6747038202635292
 Waynesboro city            |   2000 | 0.9520989508976911 |   0.9021835002363915 |   1.85307133426301 |   1.7587911288827123
 Webster Parish             |   2000 |  1.013247916725684 |   0.9730167049278774 |  2.159040714522646 |    1.882380139915951
 West Baton Rouge Parish    |   2000 | 0.9919510465388977 |   0.8643490219583244 | 2.1333255834149285 |   2.1263012601905373
 Wetzel County              |   2000 | 1.4608295012327466 |   0.9614186405705586 |  1.891686444609467 |   1.8109139172642332
 Whitfield County           |   2000 | 1.3940389587496955 |    1.017534002680947 |  1.789615014213038 |   1.7854352226213681
 Wilcox County              |   2000 | 1.0620967628383007 |   0.8538066695188242 |  1.939030315387733 |   1.8309875249676815
 Will County                |   2000 | 0.9812488897422823 |   0.9553413426700196 | 1.7498797724192012 |   1.5237786158825768
 Williamsburg city          |   2000 | 1.0644782349007582 |   0.9934625432845522 |  1.932977342420017 |   1.8907953341405166
 Williamson County          |   2000 | 0.8918375426813842 |   0.8836576767819349 | 2.1001436496489747 |   1.9383699259341742
 Wilson County              |   2000 | 0.9562787885065944 |   0.9220948014166772 |  1.869680365599536 |   1.8626091396010584
 Winkler County             |   2000 | 0.9701178252328404 |   0.9434305849156644 | 1.9831009048456323 |   1.8553314530291116
 Worcester County           |   2000 | 1.0415389500155268 |   0.9060660608493899 | 1.9426211392855366 |   1.8755215619697492
 Worth County               |   2000 | 1.0645516583913381 |   0.8318109950064596 | 2.1304203055197486 |    1.834301121919207
 Wyoming County             |   2000 | 1.0380473301266446 |   0.9506185053339196 | 1.8568386198408113 |   1.8164642974977234
 Yakima County              |   2000 |  1.161400086746011 |   0.9010661842573912 |  1.995638077846427 |   1.9580319154157424
 Yankton County             |   2000 | 1.0024494227130873 |   0.9517260499369466 | 1.8984987184833835 |   1.7898410231813078
(275 rows)

